,0,1,2,3,4
0,"Cinema hall and audience capacity by municipality, city corporation 2011",,,,
1,Barisal,,,,
2,,,,,
3,Municipality,Number of cinema hall,Seating capacity,Show per day,Attendance (daily average)
4,Bakerganj,1,150,2,50
5,Banaripara,1,425,2,100
6,Barisal city corporation,2,1646,3,306
7,Gaurnadi,1,160,3,400
8,Mehendiganj,2,450,3,160
9,Muladi,1,300,2,350
10,Total,8,3131,15,1366
