,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (Class I-V), teacher and student by municipality 2011",,,,,,,,,,
1,,,,,,,,,,,
2,Municipality,Primary school Govt.,Primary school Non- govt.,Primary school Total,Number of teacher Govt.,Number of teacher Non- govt.,Number of teacher Total,Number of student Govt.,Number of student Non- govt.,Number of student Total,Students per teacher
3,Lalmonirhat,22,11,33,154,52,206,6865,2750,9615,47
4,Patgram,6,2,8,43,8,51,2004,452,2456,48
5,Total,28,13,41,197,60,257,8869,3202,12071,47
