,0,1,2,3,4,5
0,Employment Status in Handloom Industry 2011,,,,,
1,"
Upazila/city corporation",Number of    handloom,Persons Engaged,Persons Engaged,Persons Engaged,"
Total"
2,"
Upazila/city corporation",Number of    handloom,Family members,Regular,"Hired
/Casual","
Total"
3,Batiaghata,0,0,0,0,0
4,Dacope,0,0,0,0,0
5,Dighalia,0,0,0,0,0
6,Dumuria,420,930,0,0,930
7,Khulna City Corporation,2,3,2,2,7
8,Koyra,0,0,0,0,0
9,Paikgachha,0,0,0,0,0
10,Phultala,260,370,0,50,420
11,Rupsa,0,0,0,0,0
12,Terokhada,0,0,0,0,0
13,Total,682,1303,2,52,1357
