,0,1,2,3,4,5,6
0,"Area and Production of brinjal, lady s finger and arum 2010-11",,,,,,
1,(Area in acre & production in metric ton),,,,,,
2,"
Upazila/city corporation",Brinjal,Brinjal,Lady’s finger,Lady’s finger,Arum,Arum
3,"
Upazila/city corporation",Area,Production,Area,Production,Area,Production
4,Batiaghata	146,92,29,16,80,232,
5,Dacope	48,37,27,28,51,53,
6,Dighalia	26,78,19,60,25,72,
7,"Dumuria	368
Khulna City
Corporation	4","699

6","105

2","193

3","99

3","70

6",
8,Koyra	18,35,10,14,19,36,
9,Paikgachha	181,999,57,85,15,30,
10,Phultala	18,60,31,89,5,208,
11,Rupsa	165,276,22,17,124,338,
12,Terokhada	49,33,26,24,33,116,
13,Total	1023,2316,327,530,453,1160,
