,0,1,2,3,4,5,6,7,8
0,"Number of Madrasah, Teacher and Student under the Madrasah Education Board 2011",,,,,,,,
1,"
Upazila/city corporation","
Number of madrasah",Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila/city corporation","
Number of madrasah",Male,Female,Total,Male,Female,Total,Students per teacher
3,Batiaghata,6,59,10,69,862,917,1779,87
4,Dacope,5,68,4,72,746,909,1655,23
5,Dighalia,1,12,2,14,216,191,407,29
6,Dumuria,26,450,55,505,3576,1090,4666,9
7,Khulna City Corporation,17,198,59,257,4283,1640,5923,23
8,Koyra,27,370,35,405,5350,1900,7250,18
9,Paikgachha,21,275,10,285,2410,2710,5120,8
10,Phultala,6,73,17,90,787,671,1458,16
11,Rupsa,9,103,10,113,1397,986,2383,21
12,Terokhada,6,83,13,96,1771,1334,3105,32
13,Total,124,1691,215,1906,21398,12348,33746,18
