,0,1,2,3,4,5,6,7,8
0,"Number of Non-government college, teacher and student 2011",,,,,,,,
1,"
Upazila/city corporation",Number of  college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila/city corporation",Number of  college,Male,Female,Total,Male,Female,Total,Students per teacher
3,Batiaghata,7,155,50,205,1318,922,2240,15
4,Dacope,5,140,24,164,1111,804,1915,12
5,Dighalia,3,58,23,81,1232,906,2138,26
6,Dumuria,10,410,59,469,3485,1743,5228,12
7,Khulna City Corporation,12,359,188,547,15182,10185,25367,46
8,Koyra,3,88,12,100,1050,450,1500,15
9,Paikgachha,8,205,35,240,1507,1950,3457,14
10,Phultala,4,55,31,86,1520,1114,2634,31
11,Rupsa,6,126,53,179,1592,1881,3474,20
12,Terokhada,4,75,11,86,516,799,1315,15
13,Total,62,1671,486,2157,28513,20754,49268,23
