,0,1,2,3,4,5,6,7,8,9,10
0,Number of Branch and Accounts of Pubali and Uttara Bank 2011,,,,,,,,,,
1,"
Upazila/City corporation",Pubali bank,Pubali bank,Pubali bank,Pubali bank,Pubali bank,Uttara bank,Uttara bank,Uttara bank,Uttara bank,Uttara bank
2,"
Upazila/City corporation","Number of
branch",Account,Account,Account,Account,"Number of
branch",Account,Account,Account,Account
3,"
Upazila/City corporation","Number of
branch",S.D,C.D,F.D,S.T.D,"Number of
branch",S.D,C.D,F.D,S.T.D
4,Batiaghata,2,5361,1263,471,16,0,0,0,0,0
5,Dacope,0,0,0,0,0,0,0,0,0,0
6,Dighalia,0,0,0,0,0,0,0,0,0,0
7,Dumuria,0,0,0,0,0,0,0,0,0,0
8,Khulna City Corporation,4,6494,1455,629,119,6,26124,5595,2257,139
9,Koyra,0,0,0,0,0,0,0,0,0,0
10,Paikgachha,0,0,0,0,0,0,0,0,0,0
11,Phultala,1,163,140,14,1,0,0,0,0,0
12,Rupsa,0,0,0,0,0,0,0,0,0,0
13,Terokhada,0,0,0,0,0,0,0,0,0,0
14,Total,7,12018,2858,1114,136,6,26124,5595,2257,139
