,0,1,2,3
0,Number of selected agricultural machine 2008,,,
1,"
Upazila/city corporation",Number of power Tiller,"
Tractor",Number of Threshing Machine
2,Batiaghata,226,40,49
3,Dacope,200,26,85
4,Dighalia,26,9,377
5,Dumuria,279,15,1428
6,Khulna City Corporation,15,5,47
7,Koyra,165,34,316
8,Paikgachha,77,48,171
9,Phultala,11,3,317
10,Rupsa,24,8,131
11,Terokhada,121,24,413
12,Total,1144,212,3334
