,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station, camp, union land (tohsil) office, BOP (BGB camp), cyber cafe 2011",,,,,,,,
1,Habiganj,,,,,,,,
2,,,,,,,,,
3, Upazila,Filling station,Fire brigade station,Police station/ camp,Union land (tohsil) office,Sub- registry office,BOP (BGB camp),ISP provider,Cyber cafe
4,Azmirigonj,0,0,3,5,1,0,0,1
5,Bahubal,5,0,2,7,1,0,0,0
6,Baniachang,0,0,7,4,1,0,0,0
7,Chunarughat,0,0,1,4,1,7,0,1
8,Habiganj Sadar,3,1,2,5,1,0,1,2
9,Lakhai,0,0,3,2,1,0,0,0
10,Madhabpur,4,1,3,5,1,5,1,1
11,Nabiganj,5,0,3,5,1,0,4,0
12,Total,17,2,24,37,8,12,6,5
