,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton) -  Upazila,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
3,Biral,6,5,5,4
4,Birampur,25,180,30,225
5,Birganj,0,0,0,0
6,Bochaganj,34,124,29,128
7,Chirirbandar,37,275,38,287
8,Dinajpur Sadar,22,36,20,88
9,Fulbari,0,0,0,0
10,Ghoraghat,42,315,46,345
11,Hakimpur,14,102,15,110
12,Kaharole,41,234,41,238
13,Khansama,88,218,144,613
14,Nawabganj,42,315,36,270
15,Parbatipur,0,0,0,0
16,Total,351,1805,404,2308
