,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Sonali bank - Number of  branch,Sonali bank - Account - S.D,Sonali bank - Account - C.D,Sonali bank - Account - F.D,Sonali bank - Account - S.T.D,Janata bank - Number of  branch,Janata bank - Account - S.D,Janata bank - Account - C.D,Janata bank - Account - F.D,Janata bank - Account - S.T.D
3,Biral,2,5031,112,135,21,1,604,5,1,0
4,Birampur,1,9540,5012,312,217,1,6320,451,261,36
5,Birganj,1,10900,1003,348,72,1,8782,937,297,81
6,Bochaganj,2,5356,279,188,26,1,0,678,47,16
7,Chirirbandar,2,14345,98,35,3,1,16050,609,9,0
8,Dinajpur Sadar,6,11068,687,1026,136,5,2107,1879,219,58
9,Fulbari,1,8158,607,172,36,1,5731,285,135,19
10,Ghoraghat,3,1401,0,293,42,0,0,0,0,0
11,Hakimpur,1,6891,1613,131,40,1,4512,423,9,4
12,Kaharole,2,15791,0,167,56,1,6972,617,48,15
13,Khansama,3,7678,226,207,58,0,0,0,0,0
14,Nawabganj,2,5747,421,186,44,0,0,0,0,0
15,Parbatipur,6,7837,408,314,102,2,17088,992,144,43
16,Total,32,109743,10466,3514,853,15,68166,6876,1170,272
