,0,1,2,3,4
0,"Number of registered rickshaw, van, easy bike and auto-rickshaw 2011",,,,
1,,,,,
2,Upazila,Rickshaw,Van,Easy bike and auto-rickshaw,Tempo
3,Biral,95,1800,100,20
4,Birampur,150,50,0,0
5,Birganj,297,205,0,60
6,Bochaganj,350,450,0,0
7,Chirirbandar,120,2000,65,30
8,Dinajpur Sadar,7100,112,0,176
9,Fulbari,850,1580,33,12
10,Ghoraghat,20,315,0,10
11,Hakimpur,1500,2287,44,46
12,Kaharole,27,1057,22,0
13,Khansama,0,1800,0,75
14,Nawabganj,20,320,0,0
15,Parbatipur,836,5877,72,59
16,Total,11365,17853,336,488
