,0,1,2,3,4
0,Number of cooperative society and member 2011,,,,
1,,,,,
2, Upazila,Number of co-operative society,Number of member - Male,Number of member - Female, Both sex
3,Biral,106,7863,610,8473
4,Birampur,62,1814,908,2722
5,Birganj,240,11432,3336,14768
6,Bochaganj,112,11790,530,12320
7,Chirirbandar,308,33745,705,34450
8,Dinajpur Sadar,148,1220,1740,2960
9,Fulbari,203,8805,1285,10090
10,Ghoraghat,145,8779,910,9689
11,Hakimpur,55,900,200,1100
12,Kaharole,113,5422,10,5432
13,Khansama,173,20263,31027,51290
14,Nawabganj,85,1450,750,2200
15,Parbatipur,323,10875,4125,15000
16,Total,2073,124358,46136,170494
