,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal Area,Brinjal Production,Lady’s finger Area,Lady’s finger Production,Arum Area,Arum Production
3,Biral,147,212,60,35,89,121
4,Birampur,385,980,25,36,140,360
5,Birganj,462,1012,88,183,69,4356
6,Bochaganj,295,480,108,24,195,400
7,Chirirbandar,294,580,61,61,138,376
8,Dinajpur Sadar,227,588,92,189,46,108
9,Fulbari,154,248,12,18,72,219
10,Ghoraghat,50,128,8,13,17,44
11,Hakimpur,33,80,5,8,16,41
12,Kaharole,106,589,75,202,45,141
13,Khansama,150,346,17,25,50,139
14,Nawabganj,73,168,15,21,8,20
15,Parbatipur,79,367,24,50,430,4601
16,Total,2455,5778,590,864,1315,10926
