,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2,Upazila,Krishi bank Number of branch Number of branch,Krishi bank Account S.D,Krishi bank Account C.D,Krishi bank Account F.D,Krishi bank Account S.T.D,Co-operative bank Number of branch Number of branch,Co-operative bank Account S.D,Co-operative bank Account C.D,Co-operative bank Account F.D,Co-operative bank Account S.T.D
3,Atwari,3,4412,60,67,5,0,0,0,0,0
4,Boda,4,18989,152,130,17,0,0,0,0,0
5,Debiganj,4,7963,188,108,17,0,0,0,0,0
6,Panchagarh Sadar,3,7698,177,107,8,0,0,0,0,0
7,Tentulia,3,5363,215,115,6,0,0,0,0,0
8,Total,17,44425,792,527,53,0,0,0,0,0
