,0,1,2,3,4
0,"Area of high, medium and low land 2008",,,,
1,,,,,
2,Upazila,High land,Medium land,Low land,Total land
3,Atwari,25935,21462,0,47397
4,Boda,5753,19410,1773,26936
5,Debiganj,17226,24402,30307,2285
6,Panchagarh Sadar,15720,10680,0,25800
7,Tentulia,8296,8739,4500,19430
8,Total,72932,84696,36580,121848
