,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (Class I-V), teacher and student by municipality 2011",,,,,,,,,,
1,,,,,,,,,,,
2, Municipality,Primary school - Govt.,Primary school - Non- govt.,Primary school - Total,Number of teacher - Govt.,Number of teacher - Non- govt.,Number of teacher - Total,Number of student - Govt.,Number of student - Non- govt.,Number of student - Total,Students per teacher
3,Gopalganj,8,19,27,45,57,102,1863,4425,6288,62
4,Kotalipara,2,1,3,15,4,19,815,270,1085,57
5,Muksudpur,5,4,9,29,14,43,1446,648,2094,49
6,Tungipara,3,2,5,22,8,30,1269,392,1661,55
7,Total,18,26,44,111,83,194,5393,5735,11128,57
