,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2,Upazila,Krishi bank Number of branch Number of branch,Krishi bank Account S.D,Krishi bank Account C.D,Krishi bank Account F.D,Krishi bank Account S.T.D,Co-operative bank Number of branch Number of branch,Co-operative bank Account S.D,Co-operative bank Account C.D,Co-operative bank Account F.D,Co-operative bank Account S.T.D
3,Basail,1,0,56,61,3,0,0,0,0,0
4,Bhuapur,1,4507,91,49,6,1,184,0,42,0
5,Delduar,2,5482,65,52,15,0,0,0,0,0
6,Dhanbari,1,0,0,25,2,0,0,0,0,0
7,Ghatail,2,11806,244,133,9,0,0,0,0,0
8,Gopalpur,4,35197,137,130,15,0,0,0,0,0
9,Kalihati,5,14513,703,499,14,0,0,0,0,0
10,Madhupur,3,165687,235,155,12,1,139,0,9,0
11,Mirzapur,3,28180,3218,2005,24,0,0,0,0,0
12,Nagarpur,4,33978,161,217,6,0,0,0,0,0
13,Sakhipur,3,21590,572,267,29,0,0,0,0,0
14,Tangail Sadar,7,45965,272,265,10,1,0,0,0,0
15,Total,36,366905,5754,3858,145,3,323,0,51,0
