,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,No of Govt. Primary School,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,No of Govt. Primary School,Male,Female,Total,Male,Female,Total,Students per teacher
4,Chandpur Sadar,135,237,602,839,20369,22369,42738,51
5,Foridganj,138,329,447,776,20144,22690,42834,55
6,Haimchar,56,149,155,304,7150,7449,14599,48
7,Hajiganj,97,227,390,617,10504,18530,29034,47
8,Kachua,106,278,391,669,15563,18150,33713,50
9,Matlab Dakshin,64,161,219,380,8877,9465,18342,48
10,Matlab Uttar,120,248,398,646,14364,14661,29025,45
11,Shahrasti,70,158,204,362,9637,10841,20478,57
12,Total,786,1787,2806,4593,106608,124155,230763,50
