,0,1,2,3,4,5,6
0,"Selected poultry, bird 2008",,,,,,
1,,,,,,,
2, Upazila,Hen and cocks,Hen and cocks,Ducks,Ducks,Others,Others
3, Upazila,Holding reporting,Total number,Holding reporting,Total number,Holding reporting,Total number
4,Chandpur Sadar,27876,159150,20588,80990,1360,8478
5,Foridganj,71364,798285,45175,180332,22130,8088
6,Haimchar,17553,112787,11260,51256,11467,12415
7,Hajiganj,36747,161580,33686,124005,1049,4387
8,Kachua,29406,153143,27528,114106,1733,7671
9,Matlab Dakshin,26292,122377,24048,87768,0,0
10,Matlab Uttar,25591,250372,22299,92697,0,0
11,Shahrasti,30554,152314,26309,112856,1633,7915
12,Total,265383,1910008,210893,844010,39372,48954
