,0,1,2,3
0,Number of selected agricultural machine 2008,,,
1,,,,
2, Upazila, Number of power tiller, Tractor,Number of threshing machine
3,Azmirigonj,185,15,193
4,Bahubal,149,16,222
5,Baniachang,351,64,709
6,Chunarughat,387,34,340
7,Habiganj Sadar,274,41,352
8,Lakhai,125,40,228
9,Madhabpur,196,29,1106
10,Nabiganj,332,58,384
11,Total,1999,297,3534
