,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,Lakshmipur,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of college,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Kamalnagar,0,0,0,0,0,0,0,0
5,Lakshmipur Sadar,2,60,7,67,4270,3608,7878,117
6,Ramganj,1,20,1,21,1330,917,2247,107
7,Ramgati,1,10,0,10,583,336,919,91
8,Roypur,1,10,0,10,597,310,907,90
9,Total,5,100,8,108,6780,5171,11951,111
