,0,1,2,3,4,5
0,Number of family planning personnel working by municipality 2011,,,,,
1,Lakshmipur,,,,,
2,,,,,,
3,Upazila,Doctor,Family planning inspector,Family planning assistant,Family planning visitor,Midwives/ birth attendant (dais)
4,Kamalnagar,0,0,0,0,0
5,Lakshmipur Sadar,1,1,2,5,5
6,Ramganj,1,1,3,2,0
7,Ramgati,1,1,2,1,3
8,Roypur,1,4,3,2,2
9,Total,4,7,10,10,10
