,0,1,2,3,4
0,Number of fisherman and production of fish in following years,,,,
1,,,,,
2,(Production in metric ton) -  Upazila,(Production in metric ton) - 2010-11 - Number,(Production in metric ton) - 2010-11 - Production,(Production in metric ton) - 2009-10 - Number,(Production in metric ton) - 2009-10 - Production
3,Fulchhari,640,224,640,219
4,Gaibandha Sadar,1420,182,1400,182
5,Gobindaganj,695,2920,695,2654
6,Palashbari,1750,267,1746,253
7,Sadullapur,3275,672,3275,653
8,Saghata,2200,676,2200,743
9,Sundarganj,11440,4,12450,5
10,Total,21420,4945,22406,4709
