,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton) - Upazila,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
3,Fulchhari,0,0,0,0
4,Gaibandha Sadar,8,12,8,12
5,Gobindaganj,24,86,22,79
6,Palashbari,18,84,17,79
7,Sadullapur,44,41,13,37
8,Saghata,0,0,0,0
9,Sundarganj,41,95,75,110
10,Total,135,317,135,317
