,0,1,2,3,4,5,6,7
0,Land utilization (temporary cropped area) 2008,,,,,,,
1,,,,,,,,
2,Upazila,Current fallow,Temporary Cropped area Single,Temporary Cropped area Double,Temporary Cropped area Triple,Temporary Cropped area Net,Temporary Cropped area Gross,Productivity of crop
3,Gangni,1380,9261,32250,16600,66155,123961,213
4,Mujibnagar,16,4530,9937,7704,22172,47516,214
5,Meherpur Sadar,0,1433,29807,24324,143131,136095,2.43
6,Total,1396,15224,71994,48628,231458,307572,429.43
