,0,1,2,3,4,5,6,7,8,9
0,Number of small scale and cottage industry 2011,,,,,,,,,
1,,,,,,,,,,
2,Upazila/ Municipality,Small scale and cottage industry Weaving/ Handloom,Small scale and cottage industry Handy,Small scale and cottage industry Husking crafts Mill,Small scale and cottage industry Goor processing,Small scale and cottage industry Biri Factory,Small scale and cottage industry Salt processing,Small scale and cottage industry Dry fish processing,Small scale and cottage industry Pottery,Small scale and cottage industry Others
3,Gangni,310,300,765,25,0,0,0,16,0
4,Mujibnagar,30,170,1071,0,0,0,0,0,1
5,Meherpur Sadar,0,0,0,0,0,0,0,2,1
6,Total,340,470,1836,25,0,0,0,18,2
