,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,,,,,,
2,Upazila,Cinema hall,Registered club,Library,Orphanage,Auditorium
3,Atrai,1,84,3,3,1
4,Badalgachhi,1,70,3,8,1
5,Dhamoirhat,3,10,1,8,1
6,Manda,1,149,1,16,1
7,Mahadebpur,2,86,3,27,1
8,Naogaon sadar,1,21,2,7,1
9,Niamatpur,1,90,1,5,0
10,Patnitala,3,58,0,7,1
11,Porsha,2,44,2,10,1
12,Raninagar,0,89,6,14,1
13,Sapahar,2,29,2,7,0
14,Total,17,730,24,112,9
