,0,1,2,3,4
0,Broad classification of area 2011,,,,
1,(In sq. km.),,,,
2,Upazila,Total area,Land area,Reserve forest,Riverine Area
3,Atrai,284.40,282.89,0,1.51
4,Badalgachhi,213.97,213.97,0,0
5,Dhamoirhat,300.79,297.78,5.44,0
6,Manda,375.93,372.92,0,3.01
7,Mahadebpur,397.66,395.79,0,1.87
8,Naogaon sadar,275.72,274.45,0,1.27
9,Niamatpur,449.09,449.09,0,0
10,Patnitala,382.38,366.94,14.01,1.43
11,Porsha,252.83,252.83,0,0
12,Raninagar,258.32,258.32,0,0
13,Sapahar,244.48,244.48,0,0
14,Total,3435.65,3407.04,19.45,9.09
