,0,1,2,3,4,5,6,7
0,Irrigation by means 2010-2011,,,,,,,
1,(In acre),,,,,,,
2, Upazila,Irrigation management - Power pump,Irrigation management - Tube well,Irrigation management - Doon,Irrigation management - Swing basket,Irrigation management - Canal,Irrigation management - Others, Total
3,Atrai,10841,0,0,0,0,0,1074
4,Badalgachhi,18045,31600,27,12,28,7,41514
5,Dhamoirhat,13844,0,210,0,0,0,210
6,Manda,29951,0,0,0,0,0,250
7,Mahadebpur,29060,70873,65,80,517,35,71600
8,Naogaon sadar,25048,56100,0,150,0,4100,62410
9,Niamatpur,36378,3131,560,0,840,0,5013
10,Patnitala,24745,59606,517,0,0,2735,63397
11,Porsha,8707,0,0,0,823,1400,2223
12,Raninagar,17244,5558,0,0,0,0,6484
13,Sapahar,12995,24750,10,5,30,10,33305
14,Total,226858,251618,1389,247,2238,8287,287480
