,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal Area,Brinjal Production,Lady’s finger Area,Lady’s finger Production,Arum Area,Arum Production
3,Atrai,16,24,7,8,25,46
4,Badalgachhi,966,1266,226,472,118,413
5,Dhamoirhat,69,179,7,11,19,46
6,Manda,225,912,30,54,190,502
7,Mahadebpur,166,788,47,68,84,302
8,Naogaon sadar,128,275,21,29,76,329
9,Niamatpur,76,180,33,36,138,404
10,Patnitala,162,397,26,35,83,195
11,Porsha,164,128,2,3,22,23
12,Raninagar,21,38,9,13,31,42
13,Sapahar,35,59,0,0,39,44
14,Total,2028,4246,408,729,825,2345
