,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Lentil (Masur) - Area,Lentil (Masur) - Production,Mug - Area,Mug - Production,Maize - Area,Maize - Production
3,Atrai,10,5,0,0,177,315
4,Badalgachhi,49,13,11,4,201,280
5,Dhamoirhat,19,5,0,0,140,252
6,Manda,38,25,18,8,0,0
7,Mahadebpur,207,66,15,4,93,256
8,Naogaon sadar,22,5,5,1,60,91
9,Niamatpur,0,0,0,0,51,84
10,Patnitala,186,52,0,0,0,0
11,Porsha,20,5,16,4,202,453
12,Raninagar,0,0,0,0,62,92
13,Sapahar,40,10,0,0,30,66
14,Total,591,186,65,20,1016,1889
