,0,1,2,3,4,5,6
0,Area and production of potato by type 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Potato - Area,Potato - Production,Sweet potato - Area,Sweet potato - Production,Total potato - Area,Total potato - Production
3,Atrai,2034,5016,0,0,2034,5016
4,Badalgachhi,13000,83502,297,1053,13297,84554
5,Dhamoirhat,6400,38400,31,78,6431,38478
6,Manda,9110,50448,19,85,9129,50533
7,Mahadebpur,3235,30059,82,361,3317,30420
8,Naogaon sadar,8550,47886,41,146,8591,48032
9,Niamatpur,3949,34192,0,0,3949,34192
10,Patnitala,3570,21751,66,200,3636,21951
11,Porsha,1732,9265,0,0,1732,9265
12,Raninagar,1019,9909,13,59,1032,9968
13,Sapahar,2865,5525,7,12,2872,5537
14,Total,55464,335953,556,1993,56020,337945
