,0,1,2,3,4
0,Broad Classification of Area 2011 (In sq. k.m.),,,,
1,Khulna,,,,
2,,,,,
3,Upazila/city corporation,Total area,Land area,Reserve forest,River area
4,Batiaghata,248.31,211.19,0,24.03
5,Dacope,991.56,286.01,494.68,210.87
6,Dighalia,77.16,73.69,0,3.47
7,Dumuria,454.23,440.4,0,4.69
8,Khulna City Corporation,64.78,64.76,0,0.024
9,Koyra,1775.40,260.56,1512.36,2.47
10,Paikgachha,411.19,304.08,21.18,79.78
11,Phultala,56.83,56.83,0,0
12,Rupsa,120.15,117.73,0,2.47
13,Terokhada,189.49,185.11,0,280
14,Total,4389.10,2000.36,2028.22,607.804
