,0,1,2,3,4,5,6
0,Area and Production of Potato by Type 2009-10,,,,,,
1,Khulna,,,,,,
2,(Area in acre  production in metric ton),,,,,,
3,Upazila/city corporation,Potato Area,Potato Production,Sweet potato Area,Sweet potato Production,Total Potato Area,Total Potato Production
4,Batiaghata,182,478,11.75,65,193,543
5,Dacope,27,53,0,0,27,53
6,Dighalia,8,38,5,10,6,29
7,Dumuria,420,345,7,28,427,372
8,Khulna City Corporation,2,5,2,4,3,6
9,Koyra,50,196,2,7,52,195
10,Paikgachha,265,569,60,265,325,834
11,Phultala,1,3,3,11,3.7,13
12,Rupsa,26,58,18,61,44,119
13,Terokhada,2,6,4.5,8,6.5,14
14,Total,983,1751,113,457,1088,2178
