,0,1,2,3,4,5,6
0,"Area and Production of tomato, radish and bean 2009-10",,,,,,
1,Khulna,,,,,,
2,(Area in acre  production in metric ton),,,,,,
3,Upazila/city corporation,Tomato Area,Tomato Production,Radish Area,Radish Production,Bean Area,Bean Production
4,Batiaghata,88,157,22,38,47,28
5,Dacope,25,40,14,18,11,13
6,Dighalia,45,111,45,90,56,140
7,Dumuria,229,509,319,1263,308,1467
8,Khulna City Corporation,3,4,2,7,1,1
9,Koyra,12,21,10,42,2,2
10,Paikgachha,66,250,83,132,24,18
11,Phultala,29,264,19,137,17,52
12,Rupsa,123,303,31,96,61,287
13,Terokhada,28,34,34,136,13,8
14,Total,648,1692,579,1961,540,2015
