,0,1,2,3,4,5,6
0,Number of Holdings Reporting Cattle Heads 2008,,,,,,
1,Khulna,,,,,,
2,,,,,,,
3,Upazila/city corporation,Total house hold,Number of house holds based on cattle heads 1-3 heads,Number of house holds based on cattle heads 4-6 heads,Number of house holds based on cattle heads 7 -9 heads,Number of house holds based on cattle heads 10-15 heads,Number of house holds based on cattle heads 15 heads  above
4,Batiaghata,13814,7862,3536,2387,29,0
5,Dacope,20005,12100,5300,2150,300,155
6,Dighalia,13824,12988,720,75,70,1
7,Dumuria,53536,32657,16061,3212,1071,535
8,Khulna City Corporation,9908,659,131,8,3,1
9,Koyra,31125,20556,16456,2056,1645,412
10,Paikgachha,15509,7502,4212,2105,1418,272
11,Phultala,10900,8000,2000,500,390,10
12,Rupsa,7208,5932,1139,124,11,2
13,Terokhada,13648,8630,3623,1218,157,20
14,Total,189477,116896,53178,13835,5094,1408
