,0,1,2,3
0,Number of selected agricultural machine 2008,,,
1,Dhaka,,,
2,,,,
3, Upazila, Number of power tiller, Tractor,Number of threshing machine
4,Dhaka Metropolitan,8,14,38
5,Dhamrai,225,10,97
6,Dohar,175,4,168
7,Keraniganj,250,0,225
8,Nawabganj,142,0,93
9,Savar,348,15,190
10,Total,1148,43,811
