,0,1,2,3,4,5,6,7
0,"Number of pond, dighee, flood camps, shelter, cyclone shelter, stadium,  playground, park,  amusement park 2011",,,,,,,
1,Dhaka,,,,,,,
2,,,,,,,,
3, Upazila, Pond, Dighee,River flow,Flood camp/ shelter,Cyclone shelter,Stadium/ playground,Park/ amusement park
4,Dhaka Metropolitan,676,0,8,0,0,99,17
5,Dhamrai,1455,0,1,0,0,0,2
6,Dohar,454,0,1,0,0,32,0
7,Keraniganj,464,0,3,0,12,8,0
8,Nawabganj,2158,0,2,0,0,141,0
9,Savar,2066,1,3,0,0,78,3
10,Total,7273,1,18,0,12,358,22
