,0,1,2,3,4
0,Number of auto rice mill and person engaged 2011,,,,
1,"
Upazila","
Unit",Person engaged,Person engaged,Person engaged
2,"
Upazila","
Unit",Male,Female,Total
3,Gazipur Sadar,1,1,20,21
4,Kaliakair,7,7,140,147
5,Kaliganj,0,0,0,0
6,Kapashia,0,0,0,0
7,Sreepur,4,5,28,33
8,Total,12,13,188,201
