,0,1,2,3,4,5,6
0,"Number of Government office, post office, bank, NGO and dak-banglow, rest house 2011",,,,,,
1,"
Upazila",All   Government offices,"
Post office","All   nationalized
bank branches",All private bank branches,"
All NGOs","
Dak-banglow/ rest house"
2,Gazipur Sadar,64,35,32,15,81,1
3,Kaliakair,30,11,7,11,22,0
4,Kaliganj,29,11,3,8,9,3
5,Kapashia,29,28,9,1,5,2
6,Sreepur,23,15,8,7,19,3
7,Total,175,100,59,42,136,9
