,0,1,2,3,4,5,6
0,Number of holding reporting cattle head 2008,,,,,,
1,,,,,,,
2, Upazila, Total holding,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads
3, Upazila, Total holding,1-3 head,4-6 head,7 -9 head,10-15 head,15 head & above
4,Atpara,13498,8384,3699,1410,5,0
5,Barhatta,15800,15130,512,153,5,0
6,Durgapur,46673,20934,25974,27575,30635,33650
7,Kalmakanda,23487,17385,5269,833,0,0
8,Kendua,37795,26078,10204,1512,0,0
9,Khaliajuri,1850,1200,400,102,80,50
10,Madan,11436,7109,3537,790,0,0
11,Mohanganj,14490,7670,3420,1532,1260,720
12,Netrokona Sadar,23001,19295,7297,1761,32,0
13,Purbadhala,38210,24899,12034,1181,96,0
14,Total,226240,148084,72346,36849,32113,34420
