,0,1,2,3,4
0,Number of agriculture holding by tenure,,,,
1,(According to Agriculture Census 2008),,,,
2, Upazila,Total farm holding, Owner holding, Owner cum tenant, Tenant holding
3,Atpara,18796,21156,7289,2030
4,Barhatta,22404,26101,8278,2589
5,Durgapur,30602,30398,12527,5161
6,Kalmakanda,33832,37289,11598,5252
7,Kendua,43625,42745,19622,3025
8,Khaliajuri,11955,11207,4633,2877
9,Madan,20215,19255,8717,3192
10,Mohanganj,19166,21904,7808,3113
11,Netrokona Sadar,38803,52599,15349,7155
12,Purbadhala,43253,46751,15626,3226
13,Total,282651,309405,111447,37620
