,0,1,2,3,4,5,6,7
0,Number of existing family planning personnel 2011,,,,,,,
1,Upazila,TFPO,M.O,FPI,TFPA,FWV,FWA,"Midwife or
SBA"
2,Bagerhat Sadar,1,1,9,3,9,52,0
3,Kachua,1,1,6,3,5,26,8
4,Rampal,1,2,7,2,8,38,2
5,Sarankhola,1,0,4,1,4,22,0
6,Chitalmari,1,1,4,2,5,26,5
7,Morrelgonj,1,0,12,3,12,74,4
8,Mongla,1,0,6,2,3,21,3
9,Mollahat,1,1,7,3,8,30,5
10,Fakirhat,1,1,8,1,10,31,0
11,Total,9,7,63,20,64,320,27
