,0,1,2,3
0,Number of co-operative society 2011,,,
1,,,,
2, Upazila, Number, Number of employee, Number of client
3,Bhedarganj,212,30,7307
4,Damudya,61,20,4252
5,Gosairhat,57,69,5925
6,Naria,182,287,12738
7,Shariatpur Sadar,171,684,7487
8,Zanjira,98,0,1960
9,Total,781,1090,39669
