,0,1,2,3,4
0,"Occurrence of storm during the years 2008-2011(Yes, No)",,,,
1,,,,,
2,Upazila,2008,2009,2010,2011
3,Adarsha Sadar,No,No,No,No
4,Barura,No,No,No,No
5,Brahmanpara,No,No,No,No
6,Burichang,No,No,No,No
7,Chandina,No,No,No,No
8,Chauddagram,No,No,No,No
9,Comilla Sadar Dakshin,No,No,No,No
10,Daudkandi,No,No,No,No
11,Debidwar,No,No,No,No
12,Homna,No,No,No,No
13,Laksam,No,No,No,No
14,Monoharganj,No,No,No,No
15,Meghna,No,No,No,No
16,Muradnagar,No,No,No,No
17,Nangalkot,No,No,No,No
18,Titas,No,No,No,No
