,0,1,2,3,4,5,6,7
0,"Number of household, population and density 2011",,,,,,,
1,,,,,,,,
2,Upazila,Household,Population (000) - Male,Population (000) - Female,Population (000) - Total,Sex ratio (M/F),Average size of household,Density per sq. km.
3,Adarsha Sadar,105783,270,262,532,103,4.84,3730
4,Barura,82588,190,215,405,89,4.88,1676
5,Brahmanpara,38068,98,107,205,91,5.36,1593
6,Burichang,58402,146,156,302,94,5.13,1843
7,Chandina,69736,166,184,350,90,5.01,1742
8,Chauddagram,87475,208,236,444,88,5.04,1640
9,Comilla Sadar Dakshin,85090,208,219,427,95,4.95,2035
10,Daudkandi,69014,169,181,350,94,5.04,1111
11,Debidwar,82695,204,227,431,90,5.19,1807
12,Homna,40370,100,106,206,94,5.10,1445
13,Laksam,57119,141,154,295,91,5.13,1880
14,Monoharganj,44847,112,133,245,85,5.45,1537
15,Meghna,21617,57,56,113,101,5.20,1129
16,Muradnagar,101809,247,276,523,90,5.11,1537
17,Nangalkot,72891,172,202,374,85,5.11,1655
18,Titas,36068,87,98,185,89,5.11,1689
19,Total,1053572,2575,2812,5387,92,5.07,1712
