,0,1,2,3,4
0,Number of Saw mill and person engaged 2011,,,,
1,,,,,
2,Upazila,Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
3,Adarsha Sadar,187,187,785,972
4,Barura,60,55,170,225
5,Brahmanpara,28,30,60,90
6,Burichang,50,50,150,200
7,Chandina,25,29,76,109
8,Chauddagram,65,115,260,375
9,Comilla Sadar Dakshin,30,60,60,120
10,Daudkandi,52,94,906,1000
11,Debidwar,51,51,160,211
12,Homna,26,49,120,178
13,Laksam,35,25,148,173
14,Monoharganj,61,77,170,247
15,Meghna,7,15,52,67
16,Muradnagar,53,115,250,365
17,Nangalkot,65,65,260,325
18,Titas,11,14,63,77
19,Total,806,1031,3690,4734
