,0,1,2,3
0,Number of selected agricultural machine 2008,,,
1,,,,
2,Upazila/city corporation,Number of power Tiller,Tractor,Number of Threshing Machine
3,Batiaghata,226,40,49
4,Dacope,200,26,85
5,Dighalia,26,9,377
6,Dumuria,279,15,1428
7,Khulna City Corporation,15,5,47
8,Koyra,165,34,316
9,Paikgachha,77,48,171
10,Phultala,11,3,317
11,Rupsa,24,8,131
12,Terokhada,121,24,413
13,Total,1144,212,3334
