,0,1,2,3,4,5
0,"Number of non-registered rickshaw, van, easy bike and auto-rickshaw 2011",,,,,
1,Mymensingh,,,,,
2,,,,,,
3,Upazila,Rickshaw,Van,Easy bike and auto- rickshaw,Tempo,Nochimon/korimon/ bhotvoti
4,Bhaluka,1200,150,110,160,150
5,Dhubaura,3300,110,10,0,150
6,Fulbaria,750,1045,122,14,215
7,Gaffargaon,413,220,70,150,380
8,Gauripur,62,59,35,20,21
9,Phulpur,1200,250,40,50,115
10,Haluaghat,1480,200,117,43,15
11,Ishwargonj,1250,210,56,42,30
12,Muktagacha,20,50,0,0,56
13,Nandail,250,180,26,21,315
14,Mymensingh Sadar,260,650,0,0,65
15,Trishal,4200,2800,44,0,66
16,Total,14385,5924,630,500,1578
