,0,1,2,3,4
0,Number of Saw mill and person engaged 2011,,,,
1,Mymensingh,,,,
2,,,,,
3, Upazila, Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
4,Bhaluka,36,36,116,152
5,Dhobaura,27,32,75,107
6,Fulbaria,64,31,256,287
7,Gaffargaon,48,48,155,203
8,Gauripur,22,22,105,127
9,Haluaghat,38,38,130,168
10,Ishwargonj,40,149,245,394
11,Muktagacha,64,64,192,256
12,Mymensingh Sadar,78,78,312,390
13,Nandail,27,40,135,175
14,Phulpur,80,80,320,400
15,Trishal,84,88,330,418
16,Total,608,706,2371,3077
