,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,Mymensingh,,,,,,,,
2,,,,,,,,,
3,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticulture centre,Brick kiln,Decorator service
4,Bhaluka,5,44,325,82,246,0,11,45
5,Dhobaura,5,28,212,27,1,1,0,6
6,Fulbaria,6,39,70,21,16,0,12,38
7,Gaffargaon,8,57,128,61,1,0,25,46
8,Gauripur,4,43,257,9,162,1,25,45
9,Haluaghat,3,41,240,56,40,0,13,27
10,Ishwargonj,5,50,70,36,21,0,13,48
11,Muktagacha,5,25,62,81,94,1,12,45
12,Mymensingh Sadar,11,61,149,156,35,0,18,76
13,Nandail,6,71,214,46,28,0,20,43
14,Phulpur,8,75,10,202,25,0,10,59
15,Trishal,5,31,90,42,55,0,50,45
16,Total,71,565,1827,819,724,3,209,523
