,0,1,2,3,4,5
0,Sanction post of Government employee by category 2011,,,,,
1,Mymensingh,,,,,
2,,,,,,
3,Upazila,Class-I,Class-II,Class-III,Class-IV,Number of total employee
4,Bhaluka,65,22,470,127,684
5,Dhobaura,36,19,269,113,437
6,Fulbaria,45,28,1062,175,1310
7,Gaffargaon,112,28,1305,227,1672
8,Gauripur,42,30,338,112,522
9,Haluaghat,53,39,376,186,654
10,Ishwargonj,60,52,424,167,713
11,Muktagacha,23,24,163,100,310
12,Mymensingh Sadar,1368,510,6002,2465,10345
13,Nandail,29,25,322,115,491
14,Phulpur,65,46,524,242,877
15,Trishal,59,33,393,114,599
16,Total,1957,856,11648,4143,18614
