,0,1,2,3,4
0,"Area of high, medium and low land 2008",,,,
1,Mymensingh,,,,
2,,,,,
3,Upazila,High land,Medium land,Low land,Total land
4,Bhaluka,30949,31213,15841,78003
5,Dhobaura,9132,22744,10478,42354
6,Fulbaria,25293,65787,7442,58522
7,Gaffargaon,36700,27550,3668,67918
8,Gauripur,9598,24848,22016,56462
9,Haluaghat,17500,40500,9725,67725
10,Ishwargonj,10347,37883,11263,59493
11,Muktagacha,5622,45554,5061,56237
12,Mymensingh Sadar,23178,41686,455,65319
13,Nandail,20595,33600,4770,58965
14,Phulpur,15613,82000,57126,154739
15,Trishal,20064,33093,3900,57057
16,Total,224591,486458,151745,822794
