,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Sonali bank - Number of branch,Sonali bank - Account - S.D,Sonali bank - Account - C.D,Sonali bank - Account - F.D,Sonali bank - Account - S.T.D,Janata bank - Number of branch,Janata bank - Account - S.D,Janata bank - Account - C.D,Janata bank - Account - F.D,Janata bank - Account - S.T.D
3,Daulotpur,1,10510,2852,177,35,0,0,0,0,0
4,Gheor,1,8000,1500,80,40,0,0,0,0,0
5,Horirampur,1,5314,528,215,24,0,0,0,0,0
6,Manikganj Sadar,3,24745,1041,1145,71,1,6820,684,245,37
7,Saturia,2,15603,1701,598,60,0,0,0,0,0
8,Shibalaya,1,1655,170,90,2,0,0,0,0,0
9,Singair,2,10669,635,136,23,1,7280,123,150,3
10,Total,11,76496,8427,2441,255,2,14100,807,395,40
