,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Daulotpur,6,22,3,25,941,791,1732,69
4,Gheor,0,0,0,0,0,0,0,0
5,Horirampur,2,8,4,12,116,80,196,16
6,Manikganj Sadar,5,25,5,30,1100,700,1800,60
7,Saturia,6,12,6,18,280,235,515,29
8,Shibalaya,0,0,0,0,0,0,0,0
9,Singair,0,0,0,0,0,0,0,0
10,Total,19,67,18,85,2437,1806,4243,43
