,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticulture centre,Brick kiln,Decorator service
3,Daulotpur,2,32,77,85,1,0,0,9
4,Gheor,2,32,202,245,5,0,2,22
5,Horirampur,5,26,57,34,10,0,0,34
6,Manikganj Sadar,5,40,325,105,52,0,10,86
7,Saturia,3,19,82,20,2,2,9,59
8,Shibalaya,3,25,61,27,2,0,3,32
9,Singair,6,25,113,104,1,0,35,85
10,Total,26,199,917,620,73,2,59,327
