,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton) -  Upazila,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
3,Daulotpur,24,50,25,54
4,Gheor,15,29,17,32
5,Horirampur,31,95,30,95
6,Manikganj Sadar,36,113,34,109
7,Saturia,0,0,0,0
8,Shibalaya,12,38,13,44
9,Singair,83,269,79,256
10,Total,201,594,198,589
