,0,1,2,3,4,5,6
0,Broad soil classification 2008,,,,,,
1,,,,,,,
2, Upazila, Total,Soil classification - Doash,Soil classification - Bele,Soil classification - Etel,Soil classification - Kankar,Soil classification - Others
3,Daulotpur,37365,18682,7473,11210,0,0
4,Gheor,36065,15600,6400,14000,0,65
5,Horirampur,45467,11367,22733,11367,0,0
6,Manikganj Sadar,53168,29539,8861,14768,0,0
7,Saturia,262557,11900,7200,7100,0,55
8,Shibalaya,30805,21564,3080,6161,0,0
9,Singair,40004,19220,13554,5950,0,1280
10,Total,505431,127872,69301,70556,0,1400
