,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,,,,,,
2,,,,,,(Wage in Taka)
3,Upazila,Porter (coolee),Garden male labour,Garden female labour,Other labour (adult),Other labour (child)
4,Kamalnagar,350,250,150,150,100
5,Lakshmipur Sadar,400,250,150,150,100
6,Ramganj,300,350,150,200,100
7,Ramgati,300,300,150,250,150
8,Roypur,300,300,150,300,100
9,Average,325,300,150,233,114
