,0,1,2,3,4,5,6,7,8,9
0,Number of selected industry 2011,,,,,,,,,
1,Upazila,"Textile
mill","Garments
factory","Rice
mill","Match
factory","Steel and
engineering",Aluminium,Jute mill,Sugar mill,Others
2,Assasuni,0,0,123,0,0,0,0,0,5
3,Debhata,0,0,52,0,0,0,0,0,0
4,Kalaroa,0,0,55,0,0,0,0,0,0
5,Kaliganj,0,0,41,0,0,0,0,0,0
6,Satkhira Sadar,0,0,248,0,0,0,0,0,0
7,Shyamnagar,0,0,47,0,0,0,0,0,0
8,Tala,0,0,566,0,0,0,0,0,0
