,0,1,2,3,4,5,6,7,8
0,"Number of Non government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of college,Male,Female,Total,Male,Female,Total,Students per teacher
4,Assasuni,5,131,9,140,1278,1261,2539,18
5,Debhata,3,131,21,152,1134,1042,2176,14
6,Kalaroa,10,228,37,265,2459,1579,4037,15
7,Kaliganj,7,191,14,205,2653,1326,3979,19
8,Satkhira Sadar,16,250,100,350,6301,3025,9326,27
9,Shyamnagar,5,152,13,165,2208,1980,4188,25
10,Tala,10,104,39,143,1375,993,2368,17
11,Total,56,1187,233,1420,17408,11206,28613,20
