,0,1,2,3,4
0,Number of branch of nationalized commercial bank 2011,,,,
1,,,,,
2,Upazila,Number of branch,Number of employee,Number of savings A/C,Number of current A/C
3,Assasuni,4,38,30027,1755
4,Debhata,5,35,1976,122
5,Kalaroa,3,36,16155,3948
6,Kaliganj,6,58,10650,126
7,Satkhira Sadar,11,132,46286,18242
8,Shyamnagar,8,83,77071,3742
9,Tala,8,95,42913,5126
10,Total,45,477,225078,33061
