,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka)
2,Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand -02 (per c.f.t.),Stone (per c.f.t.)
3,Assasuni,5200,460,58000,30,4,100
4,Debhata,5500,450,73000,35,25,130
5,Kalaroa,6500,400,62000,24,20,120
6,Kaliganj,5800,440,64000,25,21,120
7,Satkhira Sadar,6400,445,59000,26,22,130
8,Shyamnagar,5400,435,60000,30,25,120
9,Tala,8000,445,72000,42,22,120
10,Average,6114,439,64000,30,20,120
